,similarity_measure,quality_measure,model,value,domain,architecture,representation_dataset,identifier
1980,Gulp,violation_rate,VISION_ResNet101_ImageNet100_Normal_0,0.2,VISION,ResNet101,ImageNet100,Normal
1981,Gulp,correlation,VISION_ResNet101_ImageNet100_Normal_0,0.6375000000000001,VISION,ResNet101,ImageNet100,Normal
1982,Gulp,violation_rate,VISION_ResNet101_ImageNet100_Normal_1,0.2,VISION,ResNet101,ImageNet100,Normal
1983,Gulp,correlation,VISION_ResNet101_ImageNet100_Normal_1,0.6375000000000001,VISION,ResNet101,ImageNet100,Normal
1984,Gulp,violation_rate,VISION_ResNet101_ImageNet100_Normal_2,0.2,VISION,ResNet101,ImageNet100,Normal
1985,Gulp,correlation,VISION_ResNet101_ImageNet100_Normal_2,0.6375000000000001,VISION,ResNet101,ImageNet100,Normal
1986,Gulp,violation_rate,VISION_ResNet101_ImageNet100_Normal_3,0.2,VISION,ResNet101,ImageNet100,Normal
1987,Gulp,correlation,VISION_ResNet101_ImageNet100_Normal_3,0.6375000000000001,VISION,ResNet101,ImageNet100,Normal
1988,Gulp,violation_rate,VISION_ResNet101_ImageNet100_Normal_4,0.2,VISION,ResNet101,ImageNet100,Normal
1989,Gulp,correlation,VISION_ResNet101_ImageNet100_Normal_4,0.6375000000000001,VISION,ResNet101,ImageNet100,Normal
1990,Gulp,violation_rate,VISION_ResNet101_ImageNet100_Normal_5,0.2,VISION,ResNet101,ImageNet100,Normal
1991,Gulp,correlation,VISION_ResNet101_ImageNet100_Normal_5,0.6375000000000001,VISION,ResNet101,ImageNet100,Normal
1992,Gulp,violation_rate,VISION_ResNet101_ImageNet100_Normal_6,0.2,VISION,ResNet101,ImageNet100,Normal
1993,Gulp,correlation,VISION_ResNet101_ImageNet100_Normal_6,0.6375000000000001,VISION,ResNet101,ImageNet100,Normal
1994,Gulp,violation_rate,VISION_ResNet101_ImageNet100_Normal_7,0.2,VISION,ResNet101,ImageNet100,Normal
1995,Gulp,correlation,VISION_ResNet101_ImageNet100_Normal_7,0.6375000000000001,VISION,ResNet101,ImageNet100,Normal
1996,Gulp,violation_rate,VISION_ResNet101_ImageNet100_Normal_8,0.2,VISION,ResNet101,ImageNet100,Normal
1997,Gulp,correlation,VISION_ResNet101_ImageNet100_Normal_8,0.6375000000000001,VISION,ResNet101,ImageNet100,Normal
1998,Gulp,violation_rate,VISION_ResNet101_ImageNet100_Normal_9,0.2,VISION,ResNet101,ImageNet100,Normal
1999,Gulp,correlation,VISION_ResNet101_ImageNet100_Normal_9,0.6375000000000001,VISION,ResNet101,ImageNet100,Normal
2000,LinearRegression,violation_rate,VISION_ResNet101_ImageNet100_Normal_0,0.1,VISION,ResNet101,ImageNet100,Normal
2001,LinearRegression,correlation,VISION_ResNet101_ImageNet100_Normal_0,0.9249999999999999,VISION,ResNet101,ImageNet100,Normal
2002,LinearRegression,violation_rate,VISION_ResNet101_ImageNet100_Normal_1,0.1,VISION,ResNet101,ImageNet100,Normal
2003,LinearRegression,correlation,VISION_ResNet101_ImageNet100_Normal_1,0.9249999999999999,VISION,ResNet101,ImageNet100,Normal
2004,LinearRegression,violation_rate,VISION_ResNet101_ImageNet100_Normal_2,0.1,VISION,ResNet101,ImageNet100,Normal
2005,LinearRegression,correlation,VISION_ResNet101_ImageNet100_Normal_2,0.9249999999999999,VISION,ResNet101,ImageNet100,Normal
2006,LinearRegression,violation_rate,VISION_ResNet101_ImageNet100_Normal_3,0.225,VISION,ResNet101,ImageNet100,Normal
2007,LinearRegression,correlation,VISION_ResNet101_ImageNet100_Normal_3,0.7249999999999999,VISION,ResNet101,ImageNet100,Normal
2008,LinearRegression,violation_rate,VISION_ResNet101_ImageNet100_Normal_4,0.125,VISION,ResNet101,ImageNet100,Normal
2009,LinearRegression,correlation,VISION_ResNet101_ImageNet100_Normal_4,0.875,VISION,ResNet101,ImageNet100,Normal
2010,LinearRegression,violation_rate,VISION_ResNet101_ImageNet100_Normal_5,0.1,VISION,ResNet101,ImageNet100,Normal
2011,LinearRegression,correlation,VISION_ResNet101_ImageNet100_Normal_5,0.9249999999999999,VISION,ResNet101,ImageNet100,Normal
2012,LinearRegression,violation_rate,VISION_ResNet101_ImageNet100_Normal_6,0.1,VISION,ResNet101,ImageNet100,Normal
2013,LinearRegression,correlation,VISION_ResNet101_ImageNet100_Normal_6,0.9249999999999999,VISION,ResNet101,ImageNet100,Normal
2014,LinearRegression,violation_rate,VISION_ResNet101_ImageNet100_Normal_7,0.075,VISION,ResNet101,ImageNet100,Normal
2015,LinearRegression,correlation,VISION_ResNet101_ImageNet100_Normal_7,0.9499999999999998,VISION,ResNet101,ImageNet100,Normal
2016,LinearRegression,violation_rate,VISION_ResNet101_ImageNet100_Normal_8,0.1,VISION,ResNet101,ImageNet100,Normal
2017,LinearRegression,correlation,VISION_ResNet101_ImageNet100_Normal_8,0.9249999999999999,VISION,ResNet101,ImageNet100,Normal
2018,LinearRegression,violation_rate,VISION_ResNet101_ImageNet100_Normal_9,0.1,VISION,ResNet101,ImageNet100,Normal
2019,LinearRegression,correlation,VISION_ResNet101_ImageNet100_Normal_9,0.9249999999999999,VISION,ResNet101,ImageNet100,Normal
2020,JaccardSimilarity,violation_rate,VISION_ResNet101_ImageNet100_Normal_0,0.075,VISION,ResNet101,ImageNet100,Normal
2021,JaccardSimilarity,correlation,VISION_ResNet101_ImageNet100_Normal_0,0.8999999999999999,VISION,ResNet101,ImageNet100,Normal
2022,JaccardSimilarity,violation_rate,VISION_ResNet101_ImageNet100_Normal_1,0.075,VISION,ResNet101,ImageNet100,Normal
2023,JaccardSimilarity,correlation,VISION_ResNet101_ImageNet100_Normal_1,0.8999999999999999,VISION,ResNet101,ImageNet100,Normal
2024,JaccardSimilarity,violation_rate,VISION_ResNet101_ImageNet100_Normal_2,0.1,VISION,ResNet101,ImageNet100,Normal
2025,JaccardSimilarity,correlation,VISION_ResNet101_ImageNet100_Normal_2,0.6499999999999999,VISION,ResNet101,ImageNet100,Normal
2026,JaccardSimilarity,violation_rate,VISION_ResNet101_ImageNet100_Normal_3,0.1,VISION,ResNet101,ImageNet100,Normal
2027,JaccardSimilarity,correlation,VISION_ResNet101_ImageNet100_Normal_3,0.6499999999999999,VISION,ResNet101,ImageNet100,Normal
2028,JaccardSimilarity,violation_rate,VISION_ResNet101_ImageNet100_Normal_4,0.1,VISION,ResNet101,ImageNet100,Normal
2029,JaccardSimilarity,correlation,VISION_ResNet101_ImageNet100_Normal_4,0.6499999999999999,VISION,ResNet101,ImageNet100,Normal
2030,JaccardSimilarity,violation_rate,VISION_ResNet101_ImageNet100_Normal_5,0.1,VISION,ResNet101,ImageNet100,Normal
2031,JaccardSimilarity,correlation,VISION_ResNet101_ImageNet100_Normal_5,0.6499999999999999,VISION,ResNet101,ImageNet100,Normal
2032,JaccardSimilarity,violation_rate,VISION_ResNet101_ImageNet100_Normal_6,0.075,VISION,ResNet101,ImageNet100,Normal
2033,JaccardSimilarity,correlation,VISION_ResNet101_ImageNet100_Normal_6,0.8999999999999999,VISION,ResNet101,ImageNet100,Normal
2034,JaccardSimilarity,violation_rate,VISION_ResNet101_ImageNet100_Normal_7,0.1,VISION,ResNet101,ImageNet100,Normal
2035,JaccardSimilarity,correlation,VISION_ResNet101_ImageNet100_Normal_7,0.6499999999999999,VISION,ResNet101,ImageNet100,Normal
2036,JaccardSimilarity,violation_rate,VISION_ResNet101_ImageNet100_Normal_8,0.1,VISION,ResNet101,ImageNet100,Normal
2037,JaccardSimilarity,correlation,VISION_ResNet101_ImageNet100_Normal_8,0.6499999999999999,VISION,ResNet101,ImageNet100,Normal
2038,JaccardSimilarity,violation_rate,VISION_ResNet101_ImageNet100_Normal_9,0.075,VISION,ResNet101,ImageNet100,Normal
2039,JaccardSimilarity,correlation,VISION_ResNet101_ImageNet100_Normal_9,0.8999999999999999,VISION,ResNet101,ImageNet100,Normal
2040,RankSimilarity,violation_rate,VISION_ResNet101_ImageNet100_Normal_0,0.1,VISION,ResNet101,ImageNet100,Normal
2041,RankSimilarity,correlation,VISION_ResNet101_ImageNet100_Normal_0,0.6499999999999999,VISION,ResNet101,ImageNet100,Normal
2042,RankSimilarity,violation_rate,VISION_ResNet101_ImageNet100_Normal_1,0.1,VISION,ResNet101,ImageNet100,Normal
2043,RankSimilarity,correlation,VISION_ResNet101_ImageNet100_Normal_1,0.6499999999999999,VISION,ResNet101,ImageNet100,Normal
2044,RankSimilarity,violation_rate,VISION_ResNet101_ImageNet100_Normal_2,0.1,VISION,ResNet101,ImageNet100,Normal
2045,RankSimilarity,correlation,VISION_ResNet101_ImageNet100_Normal_2,0.6499999999999999,VISION,ResNet101,ImageNet100,Normal
2046,RankSimilarity,violation_rate,VISION_ResNet101_ImageNet100_Normal_3,0.1,VISION,ResNet101,ImageNet100,Normal
2047,RankSimilarity,correlation,VISION_ResNet101_ImageNet100_Normal_3,0.6499999999999999,VISION,ResNet101,ImageNet100,Normal
2048,RankSimilarity,violation_rate,VISION_ResNet101_ImageNet100_Normal_4,0.1,VISION,ResNet101,ImageNet100,Normal
2049,RankSimilarity,correlation,VISION_ResNet101_ImageNet100_Normal_4,0.6499999999999999,VISION,ResNet101,ImageNet100,Normal
2050,RankSimilarity,violation_rate,VISION_ResNet101_ImageNet100_Normal_5,0.1,VISION,ResNet101,ImageNet100,Normal
2051,RankSimilarity,correlation,VISION_ResNet101_ImageNet100_Normal_5,0.6499999999999999,VISION,ResNet101,ImageNet100,Normal
2052,RankSimilarity,violation_rate,VISION_ResNet101_ImageNet100_Normal_6,0.075,VISION,ResNet101,ImageNet100,Normal
2053,RankSimilarity,correlation,VISION_ResNet101_ImageNet100_Normal_6,0.8999999999999999,VISION,ResNet101,ImageNet100,Normal
2054,RankSimilarity,violation_rate,VISION_ResNet101_ImageNet100_Normal_7,0.1,VISION,ResNet101,ImageNet100,Normal
2055,RankSimilarity,correlation,VISION_ResNet101_ImageNet100_Normal_7,0.6499999999999999,VISION,ResNet101,ImageNet100,Normal
2056,RankSimilarity,violation_rate,VISION_ResNet101_ImageNet100_Normal_8,0.1,VISION,ResNet101,ImageNet100,Normal
2057,RankSimilarity,correlation,VISION_ResNet101_ImageNet100_Normal_8,0.6499999999999999,VISION,ResNet101,ImageNet100,Normal
2058,RankSimilarity,violation_rate,VISION_ResNet101_ImageNet100_Normal_9,0.1,VISION,ResNet101,ImageNet100,Normal
2059,RankSimilarity,correlation,VISION_ResNet101_ImageNet100_Normal_9,0.6499999999999999,VISION,ResNet101,ImageNet100,Normal
2060,SecondOrderCosineSimilarity,violation_rate,VISION_ResNet101_ImageNet100_Normal_0,0.05,VISION,ResNet101,ImageNet100,Normal
2061,SecondOrderCosineSimilarity,correlation,VISION_ResNet101_ImageNet100_Normal_0,0.925,VISION,ResNet101,ImageNet100,Normal
2062,SecondOrderCosineSimilarity,violation_rate,VISION_ResNet101_ImageNet100_Normal_1,0.075,VISION,ResNet101,ImageNet100,Normal
2063,SecondOrderCosineSimilarity,correlation,VISION_ResNet101_ImageNet100_Normal_1,0.9,VISION,ResNet101,ImageNet100,Normal
2064,SecondOrderCosineSimilarity,violation_rate,VISION_ResNet101_ImageNet100_Normal_2,0.05,VISION,ResNet101,ImageNet100,Normal
2065,SecondOrderCosineSimilarity,correlation,VISION_ResNet101_ImageNet100_Normal_2,0.925,VISION,ResNet101,ImageNet100,Normal
2066,SecondOrderCosineSimilarity,violation_rate,VISION_ResNet101_ImageNet100_Normal_3,0.05,VISION,ResNet101,ImageNet100,Normal
2067,SecondOrderCosineSimilarity,correlation,VISION_ResNet101_ImageNet100_Normal_3,0.925,VISION,ResNet101,ImageNet100,Normal
2068,SecondOrderCosineSimilarity,violation_rate,VISION_ResNet101_ImageNet100_Normal_4,0.05,VISION,ResNet101,ImageNet100,Normal
2069,SecondOrderCosineSimilarity,correlation,VISION_ResNet101_ImageNet100_Normal_4,0.925,VISION,ResNet101,ImageNet100,Normal
2070,SecondOrderCosineSimilarity,violation_rate,VISION_ResNet101_ImageNet100_Normal_5,0.05,VISION,ResNet101,ImageNet100,Normal
2071,SecondOrderCosineSimilarity,correlation,VISION_ResNet101_ImageNet100_Normal_5,0.925,VISION,ResNet101,ImageNet100,Normal
2072,SecondOrderCosineSimilarity,violation_rate,VISION_ResNet101_ImageNet100_Normal_6,0.05,VISION,ResNet101,ImageNet100,Normal
2073,SecondOrderCosineSimilarity,correlation,VISION_ResNet101_ImageNet100_Normal_6,0.925,VISION,ResNet101,ImageNet100,Normal
2074,SecondOrderCosineSimilarity,violation_rate,VISION_ResNet101_ImageNet100_Normal_7,0.05,VISION,ResNet101,ImageNet100,Normal
2075,SecondOrderCosineSimilarity,correlation,VISION_ResNet101_ImageNet100_Normal_7,0.925,VISION,ResNet101,ImageNet100,Normal
2076,SecondOrderCosineSimilarity,violation_rate,VISION_ResNet101_ImageNet100_Normal_8,0.05,VISION,ResNet101,ImageNet100,Normal
2077,SecondOrderCosineSimilarity,correlation,VISION_ResNet101_ImageNet100_Normal_8,0.925,VISION,ResNet101,ImageNet100,Normal
2078,SecondOrderCosineSimilarity,violation_rate,VISION_ResNet101_ImageNet100_Normal_9,0.05,VISION,ResNet101,ImageNet100,Normal
2079,SecondOrderCosineSimilarity,correlation,VISION_ResNet101_ImageNet100_Normal_9,0.925,VISION,ResNet101,ImageNet100,Normal
2080,AlignedCosineSimilarity,violation_rate,VISION_ResNet101_ImageNet100_Normal_0,0.2,VISION,ResNet101,ImageNet100,Normal
2081,AlignedCosineSimilarity,correlation,VISION_ResNet101_ImageNet100_Normal_0,0.5249999999999999,VISION,ResNet101,ImageNet100,Normal
2082,AlignedCosineSimilarity,violation_rate,VISION_ResNet101_ImageNet100_Normal_1,0.2,VISION,ResNet101,ImageNet100,Normal
2083,AlignedCosineSimilarity,correlation,VISION_ResNet101_ImageNet100_Normal_1,0.5249999999999999,VISION,ResNet101,ImageNet100,Normal
2084,AlignedCosineSimilarity,violation_rate,VISION_ResNet101_ImageNet100_Normal_2,0.2,VISION,ResNet101,ImageNet100,Normal
2085,AlignedCosineSimilarity,correlation,VISION_ResNet101_ImageNet100_Normal_2,0.5249999999999999,VISION,ResNet101,ImageNet100,Normal
2086,AlignedCosineSimilarity,violation_rate,VISION_ResNet101_ImageNet100_Normal_3,0.2,VISION,ResNet101,ImageNet100,Normal
2087,AlignedCosineSimilarity,correlation,VISION_ResNet101_ImageNet100_Normal_3,0.5249999999999999,VISION,ResNet101,ImageNet100,Normal
2088,AlignedCosineSimilarity,violation_rate,VISION_ResNet101_ImageNet100_Normal_4,0.2,VISION,ResNet101,ImageNet100,Normal
2089,AlignedCosineSimilarity,correlation,VISION_ResNet101_ImageNet100_Normal_4,0.5249999999999999,VISION,ResNet101,ImageNet100,Normal
2090,AlignedCosineSimilarity,violation_rate,VISION_ResNet101_ImageNet100_Normal_5,0.2,VISION,ResNet101,ImageNet100,Normal
2091,AlignedCosineSimilarity,correlation,VISION_ResNet101_ImageNet100_Normal_5,0.5249999999999999,VISION,ResNet101,ImageNet100,Normal
2092,AlignedCosineSimilarity,violation_rate,VISION_ResNet101_ImageNet100_Normal_6,0.2,VISION,ResNet101,ImageNet100,Normal
2093,AlignedCosineSimilarity,correlation,VISION_ResNet101_ImageNet100_Normal_6,0.5249999999999999,VISION,ResNet101,ImageNet100,Normal
2094,AlignedCosineSimilarity,violation_rate,VISION_ResNet101_ImageNet100_Normal_7,0.2,VISION,ResNet101,ImageNet100,Normal
2095,AlignedCosineSimilarity,correlation,VISION_ResNet101_ImageNet100_Normal_7,0.5249999999999999,VISION,ResNet101,ImageNet100,Normal
2096,AlignedCosineSimilarity,violation_rate,VISION_ResNet101_ImageNet100_Normal_8,0.2,VISION,ResNet101,ImageNet100,Normal
2097,AlignedCosineSimilarity,correlation,VISION_ResNet101_ImageNet100_Normal_8,0.5249999999999999,VISION,ResNet101,ImageNet100,Normal
2098,AlignedCosineSimilarity,violation_rate,VISION_ResNet101_ImageNet100_Normal_9,0.2,VISION,ResNet101,ImageNet100,Normal
2099,AlignedCosineSimilarity,correlation,VISION_ResNet101_ImageNet100_Normal_9,0.5249999999999999,VISION,ResNet101,ImageNet100,Normal
2100,OrthogonalAngularShapeMetricCentered,violation_rate,VISION_ResNet101_ImageNet100_Normal_0,0.1,VISION,ResNet101,ImageNet100,Normal
2101,OrthogonalAngularShapeMetricCentered,correlation,VISION_ResNet101_ImageNet100_Normal_0,0.6499999999999999,VISION,ResNet101,ImageNet100,Normal
2102,OrthogonalAngularShapeMetricCentered,violation_rate,VISION_ResNet101_ImageNet100_Normal_1,0.1,VISION,ResNet101,ImageNet100,Normal
2103,OrthogonalAngularShapeMetricCentered,correlation,VISION_ResNet101_ImageNet100_Normal_1,0.6499999999999999,VISION,ResNet101,ImageNet100,Normal
2104,OrthogonalAngularShapeMetricCentered,violation_rate,VISION_ResNet101_ImageNet100_Normal_2,0.1,VISION,ResNet101,ImageNet100,Normal
2105,OrthogonalAngularShapeMetricCentered,correlation,VISION_ResNet101_ImageNet100_Normal_2,0.6499999999999999,VISION,ResNet101,ImageNet100,Normal
2106,OrthogonalAngularShapeMetricCentered,violation_rate,VISION_ResNet101_ImageNet100_Normal_3,0.1,VISION,ResNet101,ImageNet100,Normal
2107,OrthogonalAngularShapeMetricCentered,correlation,VISION_ResNet101_ImageNet100_Normal_3,0.6499999999999999,VISION,ResNet101,ImageNet100,Normal
2108,OrthogonalAngularShapeMetricCentered,violation_rate,VISION_ResNet101_ImageNet100_Normal_4,0.1,VISION,ResNet101,ImageNet100,Normal
2109,OrthogonalAngularShapeMetricCentered,correlation,VISION_ResNet101_ImageNet100_Normal_4,0.6499999999999999,VISION,ResNet101,ImageNet100,Normal
2110,OrthogonalAngularShapeMetricCentered,violation_rate,VISION_ResNet101_ImageNet100_Normal_5,0.1,VISION,ResNet101,ImageNet100,Normal
2111,OrthogonalAngularShapeMetricCentered,correlation,VISION_ResNet101_ImageNet100_Normal_5,0.6499999999999999,VISION,ResNet101,ImageNet100,Normal
2112,OrthogonalAngularShapeMetricCentered,violation_rate,VISION_ResNet101_ImageNet100_Normal_6,0.1,VISION,ResNet101,ImageNet100,Normal
2113,OrthogonalAngularShapeMetricCentered,correlation,VISION_ResNet101_ImageNet100_Normal_6,0.6499999999999999,VISION,ResNet101,ImageNet100,Normal
2114,OrthogonalAngularShapeMetricCentered,violation_rate,VISION_ResNet101_ImageNet100_Normal_7,0.1,VISION,ResNet101,ImageNet100,Normal
2115,OrthogonalAngularShapeMetricCentered,correlation,VISION_ResNet101_ImageNet100_Normal_7,0.6499999999999999,VISION,ResNet101,ImageNet100,Normal
2116,OrthogonalAngularShapeMetricCentered,violation_rate,VISION_ResNet101_ImageNet100_Normal_8,0.1,VISION,ResNet101,ImageNet100,Normal
2117,OrthogonalAngularShapeMetricCentered,correlation,VISION_ResNet101_ImageNet100_Normal_8,0.6499999999999999,VISION,ResNet101,ImageNet100,Normal
2118,OrthogonalAngularShapeMetricCentered,violation_rate,VISION_ResNet101_ImageNet100_Normal_9,0.1,VISION,ResNet101,ImageNet100,Normal
2119,OrthogonalAngularShapeMetricCentered,correlation,VISION_ResNet101_ImageNet100_Normal_9,0.6499999999999999,VISION,ResNet101,ImageNet100,Normal
2120,OrthogonalProcrustesCenteredAndNormalized,violation_rate,VISION_ResNet101_ImageNet100_Normal_0,0.1,VISION,ResNet101,ImageNet100,Normal
2121,OrthogonalProcrustesCenteredAndNormalized,correlation,VISION_ResNet101_ImageNet100_Normal_0,0.6499999999999999,VISION,ResNet101,ImageNet100,Normal
2122,OrthogonalProcrustesCenteredAndNormalized,violation_rate,VISION_ResNet101_ImageNet100_Normal_1,0.1,VISION,ResNet101,ImageNet100,Normal
2123,OrthogonalProcrustesCenteredAndNormalized,correlation,VISION_ResNet101_ImageNet100_Normal_1,0.6499999999999999,VISION,ResNet101,ImageNet100,Normal
2124,OrthogonalProcrustesCenteredAndNormalized,violation_rate,VISION_ResNet101_ImageNet100_Normal_2,0.1,VISION,ResNet101,ImageNet100,Normal
2125,OrthogonalProcrustesCenteredAndNormalized,correlation,VISION_ResNet101_ImageNet100_Normal_2,0.6499999999999999,VISION,ResNet101,ImageNet100,Normal
2126,OrthogonalProcrustesCenteredAndNormalized,violation_rate,VISION_ResNet101_ImageNet100_Normal_3,0.1,VISION,ResNet101,ImageNet100,Normal
2127,OrthogonalProcrustesCenteredAndNormalized,correlation,VISION_ResNet101_ImageNet100_Normal_3,0.6499999999999999,VISION,ResNet101,ImageNet100,Normal
2128,OrthogonalProcrustesCenteredAndNormalized,violation_rate,VISION_ResNet101_ImageNet100_Normal_4,0.1,VISION,ResNet101,ImageNet100,Normal
2129,OrthogonalProcrustesCenteredAndNormalized,correlation,VISION_ResNet101_ImageNet100_Normal_4,0.6499999999999999,VISION,ResNet101,ImageNet100,Normal
2130,OrthogonalProcrustesCenteredAndNormalized,violation_rate,VISION_ResNet101_ImageNet100_Normal_5,0.1,VISION,ResNet101,ImageNet100,Normal
2131,OrthogonalProcrustesCenteredAndNormalized,correlation,VISION_ResNet101_ImageNet100_Normal_5,0.6499999999999999,VISION,ResNet101,ImageNet100,Normal
2132,OrthogonalProcrustesCenteredAndNormalized,violation_rate,VISION_ResNet101_ImageNet100_Normal_6,0.1,VISION,ResNet101,ImageNet100,Normal
2133,OrthogonalProcrustesCenteredAndNormalized,correlation,VISION_ResNet101_ImageNet100_Normal_6,0.6499999999999999,VISION,ResNet101,ImageNet100,Normal
2134,OrthogonalProcrustesCenteredAndNormalized,violation_rate,VISION_ResNet101_ImageNet100_Normal_7,0.1,VISION,ResNet101,ImageNet100,Normal
2135,OrthogonalProcrustesCenteredAndNormalized,correlation,VISION_ResNet101_ImageNet100_Normal_7,0.6499999999999999,VISION,ResNet101,ImageNet100,Normal
2136,OrthogonalProcrustesCenteredAndNormalized,violation_rate,VISION_ResNet101_ImageNet100_Normal_8,0.1,VISION,ResNet101,ImageNet100,Normal
2137,OrthogonalProcrustesCenteredAndNormalized,correlation,VISION_ResNet101_ImageNet100_Normal_8,0.6499999999999999,VISION,ResNet101,ImageNet100,Normal
2138,OrthogonalProcrustesCenteredAndNormalized,violation_rate,VISION_ResNet101_ImageNet100_Normal_9,0.1,VISION,ResNet101,ImageNet100,Normal
2139,OrthogonalProcrustesCenteredAndNormalized,correlation,VISION_ResNet101_ImageNet100_Normal_9,0.6499999999999999,VISION,ResNet101,ImageNet100,Normal
2140,PermutationProcrustes,violation_rate,VISION_ResNet101_ImageNet100_Normal_0,0.45,VISION,ResNet101,ImageNet100,Normal
2141,PermutationProcrustes,correlation,VISION_ResNet101_ImageNet100_Normal_0,0.21250000000000002,VISION,ResNet101,ImageNet100,Normal
